user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS166f5b33189,25-34,Tier 1,2024-02-17,Premium,\N,\N,\N
UIDJS1670a9d0408,25-34,Tier 2,2024-01-15,Premium,\N,\N,\N
UIDJS16716636199,18-24,Tier 1,2024-05-17,VIP,\N,2024-08-17,Free
UIDJS1671c6f1043,35-44,Tier 2,2024-06-19,Free,\N,2024-07-19,VIP
UIDJS1672f06cab3,18-24,Tier 1,2024-06-26,Free,2024-07-29,\N,\N
UIDJS16746410fc5,18-24,Tier 1,2024-09-26,Premium,\N,\N,\N
UIDJS16773031e05,35-44,Tier 3,2024-02-21,Free,\N,\N,\N
UIDJS1677c2b2527,18-24,Tier 1,2024-02-07,Premium,\N,\N,\N
UIDJS167803f122f,25-34,Tier 1,2024-04-22,Free,\N,\N,\N
UIDJS16782bc3009,35-44,Tier 1,2024-07-03,VIP,2024-09-13,\N,\N
UIDJS167883948a5,25-34,Tier 2,2024-05-21,VIP,2024-12-01,\N,\N
UIDJS1678f9856a6,35-44,Tier 2,2024-01-13,VIP,2024-06-01,\N,\N
UIDJS16795c5d0cf,25-34,Tier 2,2024-07-25,VIP,\N,\N,\N
UIDJS167a29a895b,18-24,Tier 1,2024-06-23,Free,\N,\N,\N
UIDJS167b50df218,18-24,Tier 3,2024-08-16,VIP,\N,\N,\N
UIDJS167c80ecd7a,45+,Tier 1,2024-10-04,VIP,\N,\N,\N
UIDJS167f0803727,18-24,Tier 1,2024-10-13,Premium,\N,\N,\N
UIDJS168135eb298,18-24,Tier 1,2024-09-09,Premium,\N,\N,\N
UIDJS1682188a217,45+,Tier 1,2024-08-04,VIP,\N,\N,\N
UIDJS1683423cf6b,25-34,Tier 2,2024-06-22,VIP,\N,\N,\N
UIDJS168560872c2,25-34,Tier 1,2024-06-30,Premium,\N,\N,\N
UIDJS168a9e30144,25-34,Tier 1,2024-06-07,Premium,\N,\N,\N
UIDJS168ce293c90,25-34,Tier 1,2024-04-23,VIP,\N,\N,\N
UIDJS168eb856a8d,35-44,Tier 1,2024-02-01,VIP,\N,2024-06-01,Premium
UIDJS168f7a71245,25-34,Tier 1,2024-01-05,VIP,\N,\N,\N
UIDJS169084fb4ce,25-34,Tier 1,2024-11-23,Premium,\N,\N,\N
UIDJS1690e8f1100,25-34,Tier 1,2024-05-17,Free,\N,2024-07-17,Premium
UIDJS16919c6347f,25-34,Tier 2,2024-02-02,Free,\N,\N,\N
UIDJS16943807b47,25-34,Tier 2,2024-07-28,Premium,\N,\N,\N
UIDJS1695fc66f36,18-24,Tier 3,2024-09-27,Free,2024-11-27,\N,\N
UIDJS1697da48fe7,45+,Tier 2,2024-10-01,Free,\N,\N,\N
UIDJS1699e63b63b,25-34,Tier 1,2024-06-18,Premium,\N,\N,\N
UIDJS169a276d542,18-24,Tier 1,2024-03-22,Free,2024-05-05,\N,\N
UIDJS169a54e1cf1,18-24,Tier 1,2024-09-12,Premium,2024-11-21,\N,\N
UIDJS169a6d5b366,45+,Tier 1,2024-07-04,Premium,\N,\N,\N
UIDJS169abfeae37,25-34,Tier 1,2024-06-07,VIP,\N,\N,\N
UIDJS169deffad83,25-34,Tier 1,2024-04-22,Premium,\N,\N,\N
UIDJS169dfb41825,25-34,Tier 1,2024-05-06,Premium,\N,\N,\N
UIDJS169e3b82c43,25-34,Tier 2,2024-01-12,Free,2024-02-25,\N,\N
UIDJS169f0593886,25-34,Tier 1,2024-07-13,Premium,\N,\N,\N
UIDJS169f2aba26d,18-24,Tier 1,2024-07-09,Premium,\N,2024-10-09,VIP
UIDJS169f90d24d7,35-44,Tier 1,2024-02-03,VIP,\N,\N,\N
UIDJS16a9bf171fd,35-44,Tier 1,2024-03-16,VIP,2024-07-23,\N,\N
UIDJS16ab17c5941,45+,Tier 1,2024-08-16,VIP,\N,\N,\N
UIDJS16ab3e19c9a,25-34,Tier 2,2024-02-29,Free,2024-04-10,\N,\N
UIDJS16ab888a305,45+,Tier 2,2024-05-12,VIP,\N,2024-07-12,Premium
UIDJS16adf0dedea,35-44,Tier 2,2024-11-03,Premium,\N,\N,\N
UIDJS16ae07b3dc2,35-44,Tier 1,2024-02-03,Free,\N,2024-06-03,VIP
UIDJS16ae40a20c2,45+,Tier 1,2024-02-07,VIP,\N,\N,\N
UIDJS16ae891ccbc,25-34,Tier 1,2024-10-28,Premium,\N,\N,\N
UIDJS16b094083f8,35-44,Tier 3,2024-11-14,VIP,\N,\N,\N
UIDJS16b1a3c7d72,45+,Tier 1,2024-02-25,Free,\N,2024-04-25,Premium
UIDJS16b4aa1ea00,35-44,Tier 1,2024-04-26,Free,\N,2024-06-26,VIP
UIDJS16b5d9fdda5,25-34,Tier 2,2024-02-14,VIP,\N,2024-07-14,Premium
UIDJS16b652de0e4,18-24,Tier 2,2024-07-20,Premium,\N,\N,\N
UIDJS16ba893a02c,18-24,Tier 3,2024-06-01,Free,\N,\N,\N
UIDJS16c2af64ecd,35-44,Tier 1,2024-05-11,Premium,\N,\N,\N
UIDJS16c460d6aca,35-44,Tier 2,2024-05-19,VIP,2024-10-22,\N,\N
UIDJS16c4867c236,25-34,Tier 1,2024-11-18,VIP,\N,\N,\N
UIDJS16c4c9706d6,25-34,Tier 2,2024-07-23,Free,2024-08-23,\N,\N
UIDJS16c5515de18,25-34,Tier 2,2024-03-29,VIP,\N,\N,\N
UIDJS16c6cb663b8,35-44,Tier 2,2024-09-14,Premium,\N,\N,\N
UIDJS16c76eac407,25-34,Tier 1,2024-07-11,Premium,\N,\N,\N
UIDJS16c7dc5aa05,45+,Tier 1,2024-09-03,Free,2024-10-11,\N,\N
UIDJS16cae755322,25-34,Tier 2,2024-08-15,VIP,\N,\N,\N
UIDJS16caf3ca35c,35-44,Tier 1,2024-07-02,VIP,\N,2024-08-02,Premium
UIDJS16cc6699927,18-24,Tier 1,2024-08-08,VIP,\N,2024-11-08,Free
UIDJS16ccc3e8774,25-34,Tier 3,2024-10-10,Free,2024-11-15,\N,\N
UIDJS16ccd55c181,45+,Tier 2,2024-03-19,VIP,\N,\N,\N
UIDJS16cdf5750bd,18-24,Tier 1,2024-10-11,Premium,\N,\N,\N
UIDJS16ce25bef19,35-44,Tier 1,2024-06-16,Premium,\N,\N,\N
UIDJS16ce2fc6725,25-34,Tier 2,2024-09-13,Premium,\N,\N,\N
UIDJS16ce787cfa0,25-34,Tier 1,2024-11-21,Free,\N,\N,\N
UIDJS16cf49240b8,45+,Tier 1,2024-01-05,Premium,\N,\N,\N
UIDJS16d029aa3d7,18-24,Tier 1,2024-04-20,Free,\N,\N,\N
UIDJS16d0a34f9e5,45+,Tier 2,2024-04-03,VIP,\N,2024-05-03,Premium
UIDJS16d0cb8f245,25-34,Tier 2,2024-04-15,VIP,\N,\N,\N
UIDJS16d178dba30,18-24,Tier 3,2024-04-16,Free,\N,\N,\N
UIDJS16d2c1e1497,35-44,Tier 2,2024-01-17,VIP,\N,2024-03-17,Premium
UIDJS16d37672761,25-34,Tier 1,2024-01-27,Premium,\N,\N,\N
UIDJS16d39867231,18-24,Tier 1,2024-05-13,Premium,\N,\N,\N
UIDJS16d4a0dcf2d,25-34,Tier 1,2024-09-17,VIP,\N,\N,\N
UIDJS16d8bc19d89,25-34,Tier 3,2024-10-15,VIP,\N,\N,\N
UIDJS16d926ced82,25-34,Tier 1,2024-01-13,VIP,\N,\N,\N
UIDJS16db7a64d5d,25-34,Tier 1,2024-02-15,Premium,\N,\N,\N
UIDJS16e0534b5bd,35-44,Tier 1,2024-10-18,Free,\N,\N,\N
UIDJS16e2cb8de12,35-44,Tier 1,2024-04-26,Premium,\N,\N,\N
UIDJS16e36888b2d,35-44,Tier 2,2024-01-10,Free,\N,\N,\N
UIDJS16e4491d69b,25-34,Tier 1,2024-01-20,VIP,\N,\N,\N
UIDJS16e46d73ec3,25-34,Tier 1,2024-04-13,Premium,\N,2024-10-13,Free
UIDJS16e61490de9,35-44,Tier 1,2024-04-28,VIP,\N,2024-05-28,Premium
UIDJS16e673d9787,35-44,Tier 2,2024-11-20,VIP,\N,\N,\N
UIDJS16e85f0a9b2,25-34,Tier 2,2024-11-27,VIP,\N,\N,\N
UIDJS16e9f84d747,18-24,Tier 1,2024-02-27,Free,\N,\N,\N
UIDJS16eac663b45,45+,Tier 2,2024-09-30,VIP,\N,\N,\N
UIDJS16ecae3d209,25-34,Tier 2,2024-01-16,VIP,\N,2024-02-16,Free
UIDJS16ecda7102f,18-24,Tier 3,2024-11-12,Premium,\N,\N,\N
UIDJS16ef3d6c327,18-24,Tier 3,2024-07-04,Free,\N,\N,\N
UIDJS16efd523da6,25-34,Tier 2,2024-07-26,VIP,\N,\N,\N
UIDJS16f13d3581b,18-24,Tier 2,2024-10-01,VIP,\N,\N,\N
UIDJS16f2152ac47,45+,Tier 1,2024-04-16,Premium,\N,\N,\N
UIDJS16f26390d47,25-34,Tier 1,2024-01-24,VIP,2024-06-19,\N,\N
UIDJS16f28e3efdd,25-34,Tier 2,2024-03-18,Free,2024-04-29,\N,\N
UIDJS16f2bc5bcce,18-24,Tier 2,2024-01-29,VIP,\N,2024-03-29,Free
UIDJS16f307a735e,25-34,Tier 3,2024-03-14,Free,\N,\N,\N
UIDJS16f40890f90,35-44,Tier 3,2024-10-12,VIP,\N,\N,\N
UIDJS16f446d0793,25-34,Tier 1,2024-04-23,VIP,\N,\N,\N
UIDJS16f4525d259,35-44,Tier 3,2024-02-09,Free,\N,\N,\N
UIDJS16f50c4eefa,18-24,Tier 1,2024-02-18,Free,2024-05-03,\N,\N
UIDJS16f668fa098,25-34,Tier 1,2024-04-27,Free,\N,\N,\N
UIDJS16f7c15afb2,25-34,Tier 1,2024-04-13,Free,\N,\N,\N
UIDJS16f84198856,18-24,Tier 2,2024-02-05,Free,\N,\N,\N
UIDJS16f87c2b22a,35-44,Tier 1,2024-01-11,Premium,\N,2024-02-11,VIP
UIDJS16f948c36b1,25-34,Tier 1,2024-09-22,VIP,\N,\N,\N
UIDJS16fc80aa1d8,45+,Tier 3,2024-01-18,VIP,\N,2024-02-18,Premium
UIDJS16fe76e1d0e,25-34,Tier 2,2024-04-30,Free,\N,\N,\N
UIDJS16fe7fcffe1,45+,Tier 3,2024-08-17,VIP,\N,\N,\N
UIDJS16fe8052d0b,18-24,Tier 1,2024-01-04,Free,\N,\N,\N
UIDJS16feee8c12b,25-34,Tier 3,2024-05-24,Free,\N,\N,\N
UIDJS16ffb413711,18-24,Tier 1,2024-07-21,Free,\N,\N,\N
UIDJS1700cf6cd6c,25-34,Tier 2,2024-03-31,VIP,2024-05-17,\N,\N
UIDJS17023da3cf0,18-24,Tier 3,2024-09-10,Free,\N,\N,\N
UIDJS17026ceb63c,35-44,Tier 1,2024-05-31,VIP,\N,\N,\N
UIDJS170371bf3d7,25-34,Tier 3,2024-01-31,VIP,\N,\N,\N
UIDJS1704079c6a6,25-34,Tier 1,2024-08-25,VIP,\N,2024-10-25,Premium
UIDJS170470499b9,35-44,Tier 1,2024-11-25,Premium,\N,\N,\N
UIDJS17055999c55,35-44,Tier 2,2024-08-16,Free,\N,\N,\N
UIDJS1708a10ba08,35-44,Tier 1,2024-04-30,Free,\N,\N,\N
UIDJS170a84e538d,45+,Tier 2,2024-02-10,VIP,\N,\N,\N
UIDJS170c5601d2d,25-34,Tier 1,2024-07-27,VIP,\N,\N,\N
UIDJS170c5a05b6e,35-44,Tier 1,2024-06-21,VIP,\N,2024-07-21,Premium
UIDJS170f4ed59d7,25-34,Tier 2,2024-01-20,VIP,\N,\N,\N
UIDJS170ffff3302,25-34,Tier 2,2024-06-28,Premium,\N,\N,\N
UIDJS171132d28ba,45+,Tier 1,2024-05-29,Premium,\N,\N,\N
UIDJS171210cd7f7,25-34,Tier 3,2024-11-10,Premium,\N,\N,\N
UIDJS171439ea67b,35-44,Tier 2,2024-06-22,VIP,\N,2024-07-22,Premium
UIDJS1715855bfe3,35-44,Tier 3,2024-10-25,VIP,\N,2024-12-25,Free
UIDJS17166bdbc69,25-34,Tier 1,2024-05-21,Premium,\N,\N,\N
UIDJS1717390473c,25-34,Tier 2,2024-07-28,VIP,\N,\N,\N
UIDJS1718396be8e,45+,Tier 1,2024-04-15,VIP,\N,2024-05-15,Premium
UIDJS1718a334a15,18-24,Tier 1,2024-10-14,VIP,\N,\N,\N
UIDJS171a1b6c72b,35-44,Tier 1,2024-10-24,Premium,\N,\N,\N
UIDJS171ee8c630e,35-44,Tier 1,2024-11-10,Premium,\N,\N,\N
UIDJS171f80c8541,45+,Tier 1,2024-05-25,Premium,\N,\N,\N
UIDJS171fe62528a,25-34,Tier 1,2024-05-22,Premium,2024-10-29,\N,\N
UIDJS1720d6cc496,45+,Tier 1,2024-06-10,VIP,\N,\N,\N
UIDJS172445409eb,25-34,Tier 2,2024-05-07,Free,\N,2024-06-07,Premium
UIDJS1724c4b7699,25-34,Tier 1,2024-09-14,VIP,\N,\N,\N
UIDJS17255cba046,25-34,Tier 1,2024-08-19,VIP,\N,\N,\N
UIDJS1725ede1554,35-44,Tier 1,2024-04-24,VIP,\N,\N,\N
UIDJS172931f609d,35-44,Tier 1,2024-01-21,Premium,2024-04-22,\N,\N
UIDJS172935858f0,25-34,Tier 1,2024-10-28,VIP,2024-12-18,\N,\N
UIDJS1729a202b7a,45+,Tier 2,2024-03-19,VIP,2024-04-30,\N,\N
UIDJS172a0049005,18-24,Tier 1,2024-05-24,VIP,\N,2024-11-24,Free
UIDJS172aa18f8ef,35-44,Tier 1,2024-11-01,VIP,\N,2024-12-01,Premium
UIDJS172ba5fe6a2,25-34,Tier 1,2024-04-05,Premium,2024-05-23,\N,\N
UIDJS172de6d7043,25-34,Tier 2,2024-01-16,Free,\N,2024-03-16,VIP
UIDJS172dfe1a8d6,35-44,Tier 1,2024-03-16,Premium,\N,\N,\N
UIDJS172fc5fe199,25-34,Tier 1,2024-09-26,Free,\N,2024-11-26,Premium
UIDJS17321bb8dd9,18-24,Tier 1,2024-05-03,VIP,2024-06-03,\N,\N
UIDJS173792d50ee,25-34,Tier 1,2024-02-20,Premium,\N,\N,\N
UIDJS1737f2a141b,45+,Tier 1,2024-04-23,VIP,\N,2024-12-23,Premium
UIDJS173a937d390,35-44,Tier 1,2024-02-02,Premium,\N,\N,\N
UIDJS173be2f1e34,35-44,Tier 2,2024-09-10,VIP,2024-11-14,\N,\N
UIDJS173c4907589,25-34,Tier 2,2024-11-19,Free,\N,\N,\N
UIDJS173d157124e,45+,Tier 1,2024-03-09,Free,\N,2024-04-09,Premium
UIDJS173d6dc001b,25-34,Tier 1,2024-01-15,VIP,\N,2024-06-15,Premium
UIDJS173fddd13a8,25-34,Tier 2,2024-04-25,VIP,2024-08-02,\N,\N
UIDJS173fe3b97ed,18-24,Tier 2,2024-10-28,VIP,\N,\N,\N
UIDJS174060329e6,18-24,Tier 3,2024-08-11,Free,\N,\N,\N
UIDJS174211fcb1c,18-24,Tier 1,2024-03-30,VIP,2024-05-12,\N,\N
UIDJS1742323f789,25-34,Tier 2,2024-05-23,Free,\N,\N,\N
UIDJS17440f395fb,25-34,Tier 2,2024-09-30,Free,\N,\N,\N
UIDJS17441f9d563,25-34,Tier 2,2024-02-26,Free,2024-04-30,\N,\N
UIDJS1744692f042,18-24,Tier 1,2024-11-18,Premium,\N,\N,\N
UIDJS1745f92fcfa,25-34,Tier 1,2024-07-07,VIP,\N,\N,\N
UIDJS1748bc08164,18-24,Tier 1,2024-01-19,VIP,2024-04-20,\N,\N
UIDJS174b14c6120,25-34,Tier 1,2024-04-12,Free,\N,2024-05-12,Premium
UIDJS174c0bc48e3,35-44,Tier 1,2024-08-05,Premium,\N,\N,\N
UIDJS174c2d27f4d,25-34,Tier 1,2024-06-22,Premium,\N,\N,\N
UIDJS174c98e19a9,25-34,Tier 1,2024-04-09,Premium,\N,\N,\N
UIDJS174d206db27,35-44,Tier 1,2024-03-03,Free,2024-04-04,\N,\N
UIDJS174d4e0a9a4,18-24,Tier 1,2024-02-25,VIP,2024-10-05,\N,\N
UIDJS174e7f7b15f,18-24,Tier 1,2024-08-24,Premium,\N,\N,\N
UIDJS174f6ba0bb8,35-44,Tier 2,2024-10-27,VIP,\N,2024-12-27,Free
UIDJS175016e591a,25-34,Tier 2,2024-02-07,Premium,\N,\N,\N
UIDJS1751226f359,25-34,Tier 2,2024-01-08,VIP,\N,2024-09-08,Free
UIDJS175149095c6,45+,Tier 1,2024-01-19,VIP,\N,2024-05-19,Free
UIDJS1753da8c219,25-34,Tier 3,2024-06-06,Premium,\N,\N,\N
UIDJS175794f4063,35-44,Tier 1,2024-10-05,Free,\N,\N,\N
UIDJS175b35c4e2b,35-44,Tier 2,2024-11-05,VIP,\N,\N,\N
UIDJS175fdb44538,35-44,Tier 1,2024-03-12,VIP,\N,2024-10-12,Free
UIDJS175ffd70ff6,25-34,Tier 1,2024-03-06,Premium,\N,\N,\N
UIDJS1761d8067f4,25-34,Tier 1,2024-11-20,Free,\N,\N,\N
UIDJS176215cd2d6,45+,Tier 1,2024-05-06,Premium,\N,\N,\N
UIDJS17628808506,25-34,Tier 1,2024-11-09,VIP,\N,\N,\N
UIDJS17634776b52,18-24,Tier 1,2024-08-25,Free,\N,\N,\N
UIDJS176368f26bf,18-24,Tier 2,2024-06-17,Premium,\N,\N,\N
UIDJS1765c8e04f0,25-34,Tier 1,2024-09-27,Premium,\N,\N,\N
UIDJS1765d0a758b,18-24,Tier 1,2024-11-07,Free,2024-11-29,\N,\N
UIDJS17681a95b4d,25-34,Tier 2,2024-01-19,VIP,\N,\N,\N
UIDJS176b66c7295,25-34,Tier 1,2024-04-29,VIP,\N,2024-05-29,Premium
UIDJS176c1c5343e,35-44,Tier 1,2024-10-02,Free,\N,\N,\N
UIDJS176f9e859ae,25-34,Tier 3,2024-09-19,VIP,\N,\N,\N
UIDJS177696925bd,25-34,Tier 1,2024-05-09,VIP,2024-09-09,\N,\N
UIDJS177befbb79e,25-34,Tier 1,2024-05-03,Premium,\N,\N,\N
UIDJS177c49bffee,25-34,Tier 2,2024-09-01,VIP,\N,\N,\N
UIDJS177cda0e14b,35-44,Tier 3,2024-03-15,Free,2024-11-08,\N,\N
UIDJS177deeaa7b0,18-24,Tier 1,2024-01-08,Free,\N,\N,\N
UIDJS177e015b9cf,25-34,Tier 1,2024-04-30,Free,2024-11-02,\N,\N
UIDJS177e90683e9,45+,Tier 1,2024-10-08,Premium,\N,\N,\N
UIDJS177fbd5d5e6,18-24,Tier 1,2024-02-07,Premium,\N,\N,\N
UIDJS1781e5b7e5c,35-44,Tier 2,2024-10-05,VIP,\N,\N,\N
UIDJS17829550483,35-44,Tier 3,2024-08-25,Free,\N,\N,\N
UIDJS17849432f13,18-24,Tier 1,2024-11-03,VIP,\N,\N,\N
UIDJS1785c6eaa4a,45+,Tier 1,2024-07-02,Premium,\N,\N,\N
UIDJS1786544916e,18-24,Tier 1,2024-05-08,VIP,\N,\N,\N
UIDJS178671fff09,25-34,Tier 1,2024-10-26,Free,\N,\N,\N
UIDJS1786a94a68c,18-24,Tier 3,2024-03-04,Free,2024-04-23,\N,\N
UIDJS1788d639ef5,25-34,Tier 2,2024-04-29,Free,2024-06-18,\N,\N
UIDJS1789f42d25c,25-34,Tier 1,2024-05-16,Free,\N,\N,\N
UIDJS178b6073e73,25-34,Tier 1,2024-11-15,Premium,\N,\N,\N
UIDJS178c7c58735,25-34,Tier 1,2024-10-05,VIP,\N,\N,\N
UIDJS178faa83cab,35-44,Tier 3,2024-09-10,VIP,\N,\N,\N
UIDJS1791daeffdb,25-34,Tier 3,2024-06-18,VIP,\N,2024-07-18,Premium
UIDJS179230d4d2e,25-34,Tier 2,2024-07-27,Free,\N,\N,\N
UIDJS1795964b9e9,35-44,Tier 1,2024-02-23,Premium,2024-06-26,\N,\N
UIDJS1795d34eac1,25-34,Tier 2,2024-03-10,Free,\N,2024-04-10,Premium
UIDJS179761a9850,18-24,Tier 1,2024-04-19,Premium,2024-10-14,\N,\N
UIDJS179a2c3f597,18-24,Tier 3,2024-06-20,VIP,\N,\N,\N
UIDJS179bc223f7d,25-34,Tier 2,2024-05-29,VIP,\N,2024-12-29,Free
UIDJS179e63f0a65,25-34,Tier 1,2024-11-18,VIP,2024-12-16,\N,\N
UIDJS17a2057a842,45+,Tier 2,2024-02-25,Free,\N,2024-04-25,VIP
UIDJS17a4f7bd334,35-44,Tier 1,2024-08-18,Premium,\N,\N,\N
UIDJS17a54a38052,35-44,Tier 1,2024-03-12,VIP,2024-06-16,\N,\N
UIDJS17a65bee1c9,35-44,Tier 2,2024-11-07,VIP,\N,\N,\N
UIDJS17a72f6729f,35-44,Tier 1,2024-02-23,Free,\N,2024-03-23,VIP
UIDJS17a87cdb16a,25-34,Tier 1,2024-07-24,Premium,\N,2024-08-24,Free
UIDJS17aa0b0bfbc,45+,Tier 1,2024-10-11,VIP,\N,\N,\N
UIDJS17acb280ed4,25-34,Tier 1,2024-10-27,Free,\N,\N,\N
UIDJS17acba1e2b2,35-44,Tier 1,2024-03-02,Premium,\N,2024-11-02,VIP
UIDJS17aeea771bc,25-34,Tier 1,2024-06-18,Premium,\N,\N,\N
UIDJS17af38bd2be,35-44,Tier 1,2024-07-06,VIP,\N,\N,\N
UIDJS17b045a0129,35-44,Tier 1,2024-04-04,Premium,\N,\N,\N
UIDJS17b045b3817,45+,Tier 1,2024-06-17,VIP,\N,2024-07-17,Premium
UIDJS17b2e0d8eb6,25-34,Tier 2,2024-04-22,VIP,\N,2024-05-22,Premium
UIDJS17b3fd21ae3,25-34,Tier 2,2024-03-11,Premium,2024-10-11,\N,\N
UIDJS17b45f2b203,25-34,Tier 2,2024-10-21,VIP,\N,\N,\N
UIDJS17b4d04bd66,25-34,Tier 1,2024-10-31,Free,2024-12-10,\N,\N
UIDJS17b63bf7088,18-24,Tier 1,2024-01-18,Premium,\N,\N,\N
UIDJS17b662e225b,45+,Tier 1,2024-05-26,VIP,\N,2024-09-26,Free
UIDJS17b6862c52f,35-44,Tier 2,2024-06-15,VIP,\N,2024-10-15,Free
UIDJS17b6c086610,25-34,Tier 1,2024-04-20,VIP,\N,\N,\N
UIDJS17b96a50b59,25-34,Tier 1,2024-01-10,Free,\N,\N,\N
UIDJS17bcc722a13,25-34,Tier 1,2024-01-11,Free,\N,\N,\N
UIDJS17bf13aeec2,45+,Tier 2,2024-02-18,VIP,\N,2024-04-18,Premium
UIDJS17c1d85c1e6,25-34,Tier 2,2024-11-18,Premium,\N,\N,\N
UIDJS17c2a7dcdd4,35-44,Tier 2,2024-02-09,Free,\N,2024-04-09,VIP
UIDJS17c3af04182,25-34,Tier 1,2024-05-23,Premium,\N,\N,\N
UIDJS17c4c69f1ed,25-34,Tier 1,2024-07-30,Premium,\N,\N,\N
UIDJS17c50bd3a90,18-24,Tier 1,2024-01-30,Premium,\N,\N,\N
UIDJS17c55ffb228,35-44,Tier 1,2024-04-29,Premium,\N,\N,\N
UIDJS17c6cf6b345,25-34,Tier 2,2024-08-03,Premium,\N,\N,\N
UIDJS17c74d08d42,35-44,Tier 1,2024-07-25,VIP,\N,\N,\N
UIDJS17c7ff4d974,25-34,Tier 2,2024-04-15,Free,\N,\N,\N
UIDJS17caf923c73,35-44,Tier 2,2024-04-25,VIP,2024-06-22,\N,\N
UIDJS17cc0d7c077,18-24,Tier 2,2024-05-23,VIP,\N,\N,\N
UIDJS17cdf2f2400,45+,Tier 2,2024-11-29,VIP,\N,\N,\N
UIDJS17ce0c89347,25-34,Tier 2,2024-09-28,VIP,\N,\N,\N
UIDJS17cea18f8ee,25-34,Tier 1,2024-11-04,VIP,\N,\N,\N
UIDJS17cf7814af7,35-44,Tier 1,2024-03-31,Premium,\N,\N,\N
UIDJS17d00e472ab,35-44,Tier 1,2024-08-02,VIP,\N,\N,\N
UIDJS17d1dd9c7f0,25-34,Tier 1,2024-11-08,Premium,\N,\N,\N
UIDJS17d5ca04ce2,18-24,Tier 2,2024-02-18,VIP,\N,\N,\N
UIDJS17d6313dde6,25-34,Tier 2,2024-06-05,Free,\N,\N,\N
UIDJS17d671d6dd3,25-34,Tier 3,2024-01-17,Free,2024-02-21,\N,\N
UIDJS17d7b9b4265,25-34,Tier 2,2024-04-07,VIP,\N,\N,\N
UIDJS17d889cd141,25-34,Tier 1,2024-01-15,Premium,\N,\N,\N
UIDJS17da9feb8d4,18-24,Tier 1,2024-09-05,Premium,\N,\N,\N
UIDJS17de6988289,35-44,Tier 2,2024-09-30,Free,\N,\N,\N
UIDJS17debf1e5e6,25-34,Tier 1,2024-02-05,Premium,\N,\N,\N
UIDJS17deeb3b23f,25-34,Tier 1,2024-04-13,Premium,\N,\N,\N
UIDJS17dfdd916fd,35-44,Tier 1,2024-11-12,VIP,\N,\N,\N
UIDJS17e032a7d08,35-44,Tier 3,2024-09-29,Free,2024-12-20,\N,\N
UIDJS17e30e1040d,25-34,Tier 2,2024-01-26,VIP,\N,2024-07-26,Free
UIDJS17e365ca4c5,25-34,Tier 3,2024-11-11,Free,\N,\N,\N
UIDJS17e44c0ae99,25-34,Tier 2,2024-06-22,Free,\N,2024-07-22,Premium
UIDJS17e59620c83,35-44,Tier 1,2024-09-03,Premium,\N,2024-12-03,Free
UIDJS17e79fc30f1,18-24,Tier 1,2024-01-08,Free,\N,\N,\N
UIDJS17e7e7d3020,35-44,Tier 1,2024-08-11,Free,2024-11-28,\N,\N
UIDJS17e8c8968c6,25-34,Tier 1,2024-07-22,VIP,\N,2024-12-22,Free
UIDJS17e9cb70df6,25-34,Tier 2,2024-01-16,Free,\N,\N,\N
UIDJS17e9d56ea7e,35-44,Tier 1,2024-10-23,VIP,2024-11-13,\N,\N
UIDJS17ebe553098,35-44,Tier 1,2024-08-25,Free,\N,\N,\N
UIDJS17ec49bf217,25-34,Tier 3,2024-01-24,Free,\N,2024-03-24,Premium
UIDJS17f103341c7,25-34,Tier 1,2024-09-27,VIP,\N,\N,\N
UIDJS17f23e84ecb,35-44,Tier 1,2024-07-29,VIP,\N,2024-08-29,Premium
UIDJS17f286db44a,25-34,Tier 1,2024-03-09,VIP,\N,2024-04-09,Premium
UIDJS17f2dc2feda,25-34,Tier 1,2024-06-20,Premium,\N,\N,\N
UIDJS17f3fbadafb,25-34,Tier 1,2024-08-01,VIP,2024-10-03,\N,\N
UIDJS17f413767eb,25-34,Tier 2,2024-03-20,Premium,\N,\N,\N
UIDJS17f4c564293,25-34,Tier 2,2024-04-10,VIP,\N,\N,\N
UIDJS17f50e03713,35-44,Tier 2,2024-01-03,VIP,2024-03-25,\N,\N
UIDJS17f5795ff40,18-24,Tier 2,2024-10-09,VIP,\N,\N,\N
UIDJS17f77343bc5,25-34,Tier 1,2024-07-03,Premium,2024-08-20,\N,\N
UIDJS17f7980a1ae,25-34,Tier 2,2024-07-18,Free,\N,2024-12-18,VIP
UIDJS17f814498fb,45+,Tier 1,2024-11-17,Premium,\N,\N,\N
UIDJS17f83303ab9,35-44,Tier 2,2024-07-11,VIP,2024-08-21,\N,\N
UIDJS17f9e6b2cbb,35-44,Tier 1,2024-11-24,VIP,\N,\N,\N
UIDJS17ffe17d4dd,35-44,Tier 2,2024-03-07,Free,\N,2024-05-07,Premium
UIDJS180048ecfeb,25-34,Tier 1,2024-03-05,Free,\N,\N,\N
UIDJS18006b1ac06,25-34,Tier 1,2024-04-19,VIP,\N,\N,\N
UIDJS1800e9a7be3,35-44,Tier 1,2024-04-20,Premium,\N,\N,\N
UIDJS1802257728a,25-34,Tier 1,2024-10-18,VIP,\N,\N,\N
UIDJS1803d8cd86a,25-34,Tier 2,2024-02-16,VIP,\N,2024-10-16,Premium
UIDJS180512a5334,25-34,Tier 1,2024-08-02,VIP,\N,2024-10-02,Premium
